-1.0147,-0.0041,-0.0192
-1.0140,-0.0015,-0.0166
-1.0216,-0.0009,-0.0211
-1.0192,-0.0019,-0.0204
-1.0116,0.0014,-0.0220
-1.0166,0.0026,-0.0199
-1.0172,0.0005,-0.0222
-1.0151,0.0016,-0.0241
-1.0157,-0.0064,-0.0219
-1.0154,-0.0006,-0.0232
-1.0182,-0.0038,-0.0188
-1.0198,-0.0031,-0.0212
-1.0145,-0.0017,-0.0128
-1.0119,0.0021,-0.0188
-1.0170,0.0012,-0.0180
-1.0159,0.0013,-0.0158
-1.0162,-0.0003,-0.0167
-1.0215,-0.0028,-0.0176
-1.0115,-0.0016,-0.0186
-1.0172,-0.0002,-0.0206
-1.0128,0.0002,-0.0168
-1.0169,0.0007,-0.0186
-1.0141,-0.0013,-0.0219
-1.0143,0.0035,-0.0200
-1.0188,0.0019,-0.0194
-1.0169,-0.0001,-0.0178
-1.0149,-0.0013,-0.0189
-1.0097,-0.0026,-0.0198
-1.0152,-0.0052,-0.0249
-1.0149,-0.0027,-0.0230
-1.0164,-0.0001,-0.0134
-1.0115,-0.0011,-0.0198
-1.0158,-0.0049,-0.0196
